open,high,low,close,volume,trade_count,vwap
353.01,363.72,348.53,361.05,26479208.0,300542.0,359.48552
366.27,367.27,346.88,348.71,20434436.0,241419.0,353.945756
345.0,345.31,319.87,341.01,30031345.0,371158.0,332.944591
336.49,350.42,335.17,339.48,18863595.0,205736.0,345.079643
342.18,355.02,339.4,355.02,20562336.0,187495.0,347.836238
353.33,353.63,347.58,352.25,10107468.0,128507.0,351.025496
351.85,353.49,346.32,353.01,10278096.0,128875.0,350.11795
352.89,354.65,348.0,350.78,9600807.0,125200.0,350.878949
349.12,357.73,347.1,350.66,10989365.0,129276.0,351.950564
351.78,359.88,348.3192,356.8,12679749.0,150106.0,355.41652
355.09,355.585,347.43,352.2,10170454.0,136414.0,350.629411
352.0,364.3899,350.05,361.84,12203040.0,159778.0,360.30072
366.71,380.0,366.14,374.67,16498397.0,200561.0,375.120537
366.0,370.45,351.44,351.85,15447610.0,205589.0,360.477538
366.5,367.49,348.1338,357.3,14966813.0,187737.0,358.010706
352.61,367.29,349.75,366.95,10695811.0,132753.0,361.654825
369.0,370.67,353.5501,362.74,14086560.0,181696.0,361.912533
364.55,371.96,362.81,369.44,10778701.0,123941.0,367.854946
369.08,371.3,364.58,368.72,6782339.0,81885.0,367.714261
369.7,377.8,369.0935,370.45,15321900.0,131155.0,372.473737
372.0,381.25,370.932,381.07,10374690.0,119420.0,377.740951
382.04,385.7,376.3,378.0,9977472.0,124562.0,381.177849
379.05,382.2552,365.7802,369.42,11762831.0,153895.0,372.613905
374.722,380.2,367.29,379.6,10119830.0,122744.0,374.837621
380.0,380.0,365.0,366.2,16088294.0,181946.0,368.707952
366.79,368.18,356.0,368.0,9069358.0,120573.0,364.025898
372.5597,381.05,370.6601,379.91,10018130.0,121659.0,378.399081
380.83,383.0269,376.52,381.2,8611928.0,110088.0,380.734567
385.56,389.5,383.13,384.49,9780966.0,109999.0,386.13126
389.67,396.35,388.5,393.57,8509560.0,113783.0,392.70436
397.85,402.8,394.03,394.87,9438574.0,133291.0,398.680752
399.75,409.0,398.62,408.64,9592282.0,132471.0,404.161932
415.21,422.8,409.34,420.36,12943938.0,181735.0,416.78477
423.55,426.21,415.15,419.17,12845143.0,168231.0,420.21527
423.8,431.6899,401.0,402.09,11836622.0,212172.0,418.745503
403.0,416.11,391.42,415.08,14051232.0,213624.0,405.622589
416.57,417.32,402.23,409.09,10678437.0,158924.0,409.364044
400.6,408.2699,395.82,405.39,8947369.0,135575.0,402.396482
409.02,409.94,403.5101,408.06,7113753.0,98360.0,407.369059
410.97,421.25,406.27,420.43,7498742.0,111210.0,415.628954
420.52,422.3971,411.47,413.14,7256748.0,116594.0,415.28705
414.7,424.1,411.6623,417.55,9450800.0,122214.0,418.181345
418.0,421.88,401.25,405.19,10702205.0,168391.0,410.937508
395.0,414.59,391.08,407.78,12283486.0,166931.0,406.083658
409.25,417.67,408.71,416.86,7708751.0,113235.0,414.48012
414.97,415.28,408.37,408.62,7187513.0,98072.0,411.623849
415.632,420.65,413.88,418.62,7502554.0,105811.0,418.22264
415.0,424.9218,411.81,424.56,7951696.0,128523.0,419.641334
422.53,430.66,417.32,424.59,10182239.0,145733.0,422.369147
429.3,443.95,428.61,440.41,10751575.0,161660.0,438.106894
442.0,449.11,436.2401,449.11,8273065.0,124860.0,444.939308
449.76,454.8672,446.65,451.47,6549188.0,106194.0,451.316749
453.99,454.32,447.15,453.42,6404084.0,101821.0,451.555104
452.5,460.19,441.5,447.98,8875149.0,142099.0,450.987295
453.37,456.33,434.26,446.6,10990868.0,166777.0,446.597044
442.95,445.47,431.83,434.0,9210914.0,149487.0,438.907091
439.63,458.68,438.33,457.61,12090579.0,170508.0,452.041998
461.84,468.87,454.23,457.72,9631414.0,152578.0,461.135541
461.2,468.19,457.62,462.56,9394938.0,136410.0,462.033591
474.05,496.39,472.6876,493.48,16057434.0,247057.0,489.104848
498.0,499.84,483.45,490.43,13130864.0,236054.0,490.652638
491.86,492.6,483.92,485.54,16142207.0,283325.0,488.072359
479.0,495.0,475.15,485.64,23506615.0,332779.0,487.134561
