open,high,low,close,volume,trade_count,vwap
323.5,324.24,316.5,316.73,34645082.0,309833.0,319.327965
316.14,318.71,313.09,318.11,30285790.0,279275.0,316.30593
316.77,323.44,315.63,318.25,36136396.0,320361.0,320.253652
319.25,321.15,316.47,317.94,45162719.0,307472.0,318.592852
317.75,322.35,317.21,321.85,21205533.0,231718.0,320.896034
320.745,323.44,318.93,323.34,23565877.0,226251.0,321.587379
324.66,326.2,322.3,325.12,28076160.0,258874.0,324.398745
324.39,325.62,320.78,322.32,23396267.0,237173.0,323.304257
323.35,331.75,323.23,331.5,37037919.0,351172.0,329.320648
330.25,333.6,327.32,333.58,26141205.0,261210.0,331.250079
332.14,345.61,332.01,343.99,38789061.0,402776.0,341.429481
347.9,354.77,346.09,352.84,43571232.0,449795.0,351.552995
349.31,351.06,335.48,335.981,54196136.0,577345.0,342.709888
344.72,347.8,334.2233,338.8,52434176.0,513869.0,340.032268
333.25,345.68,332.58,342.99,36750046.0,368619.0,339.62943
351.46,353.2,344.72,352.08,43758952.0,446658.0,350.965365
355.15,355.4,351.09,351.59,30473688.0,321833.0,353.612497
351.41,353.45,349.22,351.73,25824939.0,274416.0,351.57152
354.635,356.56,345.15,349.72,83869126.0,520977.0,350.677659
351.63,359.46,351.15,358.87,36008356.0,365767.0,356.689811
364.0,372.38,362.2701,366.53,55276287.0,540701.0,367.704397
365.0,368.79,358.52,360.06,50456400.0,520698.0,362.2197
360.7,365.0,357.57,364.84,36009582.0,364770.0,361.994077
364.41,365.32,353.02,353.63,57434903.0,477002.0,356.968718
353.25,362.1736,351.28,361.78,34743565.0,345352.0,358.741704
360.08,365.98,360.0,364.8,38837378.0,332674.0,363.915357
365.12,367.36,363.91,364.11,29162121.0,317160.0,365.660526
367.85,370.47,363.64,364.11,30469982.0,304464.0,366.950547
370.0,375.78,369.87,373.85,31864335.0,335180.0,373.393476
375.41,378.62,372.23,372.69,30144964.0,312190.0,375.620911
376.72,381.5,376.36,381.37,31537366.0,328598.0,379.632419
385.05,385.27,378.69,382.73,32757048.0,381755.0,382.497278
381.34,383.92,378.8207,383.68,23968047.0,277625.0,381.892201
389.06,399.82,381.03,381.91,50457372.0,582526.0,391.497249
379.36,389.02,375.51,388.23,45031939.0,475799.0,383.504255
395.96,396.99,385.96,390.9,39857859.0,437746.0,391.173918
386.25,389.62,383.62,386.09,29086322.0,345198.0,385.895893
387.95,388.59,383.36,385.31,25703761.0,256666.0,385.981774
385.665,394.0,384.25,393.43,24596920.0,281656.0,390.103585
396.69,397.0,386.97,388.0,27837037.0,328229.0,391.118255
386.77,391.9,386.41,389.09,23491624.0,255653.0,388.674399
387.9935,388.31,368.039,371.38,51496741.0,685266.0,375.997798
