open,high,low,close,volume,trade_count,vwap
78.365,78.79,75.27,77.7,57846718.0,323950.0,76.640602
77.39,77.91,74.34,74.73,44235351.0,275340.0,76.095549
74.54,77.25,73.9,75.82,58892403.0,328252.0,76.154488
76.35,78.2,74.67,78.055,49262725.0,290758.0,76.692325
79.1165,79.57,77.52,79.48,49510647.0,271337.0,78.642463
79.3,82.55,79.3,81.77,62528944.0,351606.0,81.252645
81.75,82.94,80.66,81.99,53596361.0,274452.0,81.996438
83.06,85.25,82.86,84.86,53148676.0,290853.0,84.024236
82.58,84.65,81.66,81.8,54044370.0,339687.0,82.924885
82.55,86.2819,82.55,86.15,48556674.0,298807.0,85.112158
86.21,87.25,83.54,84.48,53739075.0,339467.0,85.433263
86.1,87.79,85.65,86.69,44162833.0,286041.0,86.640861
88.11,88.72,85.95,86.51,55257135.0,339814.0,87.071641
84.74,85.75,82.3465,83.1,82039130.0,528728.0,83.538284
83.65,85.13,83.12,84.29,49493541.0,345242.0,84.389349
84.86,86.09,83.9733,85.28,43703324.0,307740.0,85.091851
85.86,85.96,83.46,84.21,41199180.0,268999.0,84.399871
83.4,84.7201,82.42,83.13,34976397.0,257144.0,83.277788
83.54,83.99,82.41,83.17,32382541.0,218117.0,83.176329
83.62,84.65,81.53,82.0,37494133.0,247095.0,82.954338
82.16,82.69,80.58,81.56,38879343.0,267781.0,81.855738
81.72,81.9299,79.19,79.2,37189539.0,238069.0,80.283605
79.65,80.82,78.42,79.42,38831033.0,252277.0,79.582606
80.93,81.99,79.33,81.96,47415825.0,274897.0,80.951915
82.55,84.97,80.86,82.23,70400938.0,378625.0,82.620646
82.0,82.37,77.57,78.88,157951999.0,953853.0,79.145079
78.73,78.96,75.76,76.4,78467679.0,556488.0,76.902037
76.75,79.18,76.29,78.02,54635296.0,394775.0,78.069149
77.07,77.7,74.23,75.29,53171909.0,442943.0,75.254983
75.85,76.3398,73.7573,74.7,47039831.0,319140.0,74.779741
74.93,77.08,74.6,76.58,42517552.0,280679.0,76.261559
80.25,81.85,78.975,81.35,68248473.0,477249.0,80.707015
83.27,83.5,81.85,83.0,47960332.0,344292.0,82.603111
83.52,86.09,82.67,85.88,56160164.0,387058.0,84.773368
84.24,87.05,82.77,83.12,61345779.0,475034.0,84.945417
81.93,82.13,77.63,77.99,69061140.0,559486.0,78.891093
79.39,81.47,78.97,81.28,46401836.0,307292.0,80.277417
81.32,83.0,80.3,81.84,38233710.0,278449.0,81.899609
82.73,83.11,80.7,81.43,31518207.0,232383.0,81.68779
81.21,83.78,80.48,83.73,41048551.0,242243.0,82.815729
83.9298,84.81,82.91,83.36,30927685.0,211464.0,83.616628
83.0135,83.955,82.22,82.54,31340137.0,208097.0,83.1133
82.39,85.64,81.72,85.54,51418319.0,339889.0,84.380874
85.28,86.1,84.47,84.64,36240631.0,240232.0,85.144811
85.52,87.54,84.615,85.31,47442669.0,299866.0,86.088684
85.7235,86.11,83.32,85.07,37985073.0,247134.0,84.586444
85.76,87.84,85.52,86.71,42940198.0,228917.0,86.782115
87.99,88.0,86.3598,87.22,23476933.0,129455.0,87.154633
87.33,92.74,86.53,92.66,86871250.0,524273.0,90.538193
92.25,93.9,90.78,92.63,60190672.0,392292.0,92.52929
92.89,96.37,92.5253,93.74,58830086.0,394809.0,94.69355
94.06,94.7,92.01,92.31,36862511.0,260261.0,92.749496
92.58,94.58,90.63,94.04,47673472.0,275326.0,93.198548
94.95,95.0,92.97,94.07,41665056.0,273088.0,93.714887
94.05,94.74,91.9,92.92,35172844.0,248437.0,92.919432
92.76,94.7,89.16,89.83,54284398.0,359447.0,91.761149
89.55,92.09,89.0297,91.66,35002468.0,229413.0,91.249884
91.54,92.33,90.16,91.65,29181448.0,197050.0,91.324523
92.205,95.41,91.85,94.78,50224480.0,315039.0,93.956088
95.93,97.98,95.45,97.12,58980088.0,378494.0,96.963146
97.04,97.27,95.46,96.85,36172813.0,225710.0,96.475551
97.55,97.92,96.25,96.84,33516342.0,223347.0,96.872152
97.27,97.68,93.56,95.92,59985941.0,282755.0,96.237851
94.25,95.28,91.08,93.23,48551431.0,343132.0,92.836503
93.36,93.55,90.53,93.16,36835724.0,266965.0,92.278196
93.08,93.13,91.46,91.55,26842308.0,195917.0,92.038894
91.8,92.51,91.31,91.81,17183388.0,121841.0,91.902753
92.93,93.14,90.82,91.6,31591853.0,228809.0,91.993747
91.66,92.46,89.4301,90.62,32332506.0,248034.0,90.64059
90.78,92.85,90.19,92.29,26551452.0,188872.0,91.773952
92.1,92.3,90.87,91.71,26031462.0,178848.0,91.457715
92.11,96.06,90.915,92.3,53357714.0,381395.0,93.081315
92.1,93.2077,91.41,92.77,35423311.0,251409.0,92.289933
91.62,92.28,89.46,90.33,53974259.0,390211.0,90.939301
91.33,95.51,91.2,95.16,44673511.0,320951.0,94.25034
95.98,96.4,93.27,94.58,40777972.0,310340.0,94.419676
94.025,99.23,93.76,97.25,49811769.0,361141.0,97.656273
97.86,98.97,94.07,95.355,69123356.0,416610.0,96.044207
93.01,93.89,90.84,91.78,62004369.0,471427.0,91.969294
91.77,92.36,90.45,90.79,54695005.0,399610.0,91.089544
90.75,91.59,87.86,88.21,51911327.0,365355.0,89.262541
89.56,89.58,87.24,89.45,47111300.0,334763.0,88.620625
90.55,90.78,88.6,88.75,36555937.0,260947.0,89.380307
89.34,92.07,88.43,91.53,56247899.0,354658.0,90.625429
94.42,95.95,91.88,92.79,73230334.0,465955.0,93.444753
94.14,95.74,91.4,94.13,56879997.0,403054.0,93.962519
94.91,95.7171,93.63,94.71,61259925.0,436624.0,94.877786
91.1,91.88,86.22,88.84,75036937.0,691394.0,89.413767
89.83,89.88,87.3,87.52,49009602.0,450102.0,88.215094
87.56,88.33,85.02,85.64,58765640.0,520890.0,86.442763
86.83,87.95,84.66,87.66,43775966.0,396524.0,86.393892
88.49,89.28,86.95,88.86,34969781.0,308403.0,88.171989
88.6,89.48,87.34,87.89,33398304.0,275916.0,88.080771
88.22,88.6,87.06,87.84,32023281.0,242560.0,87.791891
88.15,88.36,86.875,87.9,31816327.0,238851.0,87.805278
88.31,91.99,87.98,91.47,48703641.0,347857.0,90.606577
91.39,93.3,90.55,90.91,38528319.0,288938.0,91.397406
91.5,93.27,90.46,92.35,43329689.0,304991.0,92.138576
92.9,93.65,91.33,92.66,36494815.0,238665.0,92.381845
92.75,94.22,91.9,93.77,39437584.0,233354.0,93.336369
93.9,94.0,90.7499,91.46,36499151.0,265756.0,92.034005
90.56,90.96,88.5701,89.94,33312398.0,249986.0,89.752452
89.09,89.6,87.31,88.64,36523331.0,245005.0,88.281509
89.75,90.4163,88.69,89.58,30663340.0,199732.0,89.571718
88.15,88.3,85.21,85.37,38228592.0,295439.0,86.840571
83.4,85.11,79.36,84.74,50843931.0,421602.0,82.908434
84.33,87.09,82.81,86.94,42091860.0,312460.0,85.073575
86.17,87.09,81.92,82.42,56125788.0,428239.0,83.867715
83.565,85.59,82.91,84.51,52576780.0,358980.0,84.499401
85.31,86.5,83.97,86.39,34355877.0,237593.0,85.479702
86.92,86.95,84.04,84.13,36715084.0,229509.0,85.470761
84.28,84.38,80.85,80.86,44810394.0,335574.0,82.321388
80.23,81.8067,76.78,77.75,62098279.0,512142.0,78.794783
79.0,79.48,74.2,78.52,60260343.0,494591.0,77.190062
78.03,79.0,73.86,73.96,56511925.0,434243.0,76.087448
76.73,79.215,75.77,78.53,47254306.0,335201.0,77.864515
